STATION_ID,STATION_NAME,STATION_GRP_SEQ,STATION_GRP_NAME,STATION_POST_NO,STATION_ADDR1,STATION_ADDR2,STATION_LATITUDE,STATION_LONGITUDE,STATION_USE_YN,REG_DTTM,거치대개수
ST-439,820. 청파동입구 교차로,19,용산구,4320,서울특별시 용산구 한강대로 349,청파동입구 교차로,37.54902649,126.9719467,Y,2016-07-06 12:00,10
ST-440,822. 이촌1동 마을공원,19,용산구,4422,서울특별시 용산구 이촌로 219,이촌1동 마을공원,37.52204132,126.9655228,Y,2016-07-06 12:00,10
ST-441,823. 효창동주민센터 앞,19,용산구,4311,서울특별시 용산구 효창원로 161,효창동주민센터 앞,37.54232025,126.9619598,Y,2016-07-06 12:00,10
ST-442,825. 서빙고동 주민센터 앞,19,용산구,4398,서울특별시 용산구 서빙고로 279,서빙고동 주민센터 앞,37.52033615,126.9942627,Y,2016-07-06 12:00,15
ST-443,199. 서울 월드컵 경기장,12,마포구,121250,서울특별시 마포구 성산동 515,서울 월드컵 경기장,37.56684494,126.8964462,Y,2016-09-02 11:00,30
ST-444,388. 동성중학교 앞,10,종로구,110530,서울특별시 종로구 혜화동 56,동성중학교 앞,37.58573532,127.0016098,Y,2016-09-02 11:00,10
ST-445,584. 광진광장 교통섬,15,광진구,143840,서울특별시 광진구 군자동 374-8,광진광장 교통섬,37.54782867,127.0726318,Y,2016-09-02 11:00,20
ST-446,585. 성수2가1동 공영주차장 인근,14,성동구,133120,서울특별시 성동구 성수동2가 569-3,성수2가1동 공영주차장 인근,37.53680801,127.0554886,Y,2016-09-02 11:00,9
ST-447,586. 마장동 주민센터,14,성동구,4757,서울특별시 성동구 마장로42길 14,마장동 주민센터,37.56594086,127.0453949,Y,2016-09-02 11:00,10
ST-448,900. 은평예술회관,20,은평구,3381,서울특별시 은평구 녹번동 85-4,은평예술회관,37.60394287,126.9276962,Y,2016-09-02 11:00,20
ST-449,901. 응암1동사무소,20,은평구,122010,서울특별시 은평구 응암동 84-14,응암1동사무소,37.60097504,126.9269562,Y,2016-09-02 11:00,10
ST-45,200. 국회의원회관,17,영등포구,7233,서울특별시 영등포구 의사당대로 1,1,37.52841568,126.9139175,Y,2015-09-11 21:07,20
ST-450,902. 진관동 은빛초등학교,20,은평구,122200,서울특별시 은평구 진관동 45-21,진관동 은빛초등학교,37.64310837,126.9182205,Y,2016-09-02 11:00,10
ST-451,903. 은평뉴타운 아이파크,20,은평구,122200,서울특별시 은평구 진관동 13-20,은평뉴타운 아이파크,37.64586639,126.9273911,Y,2016-09-02 11:00,20
ST-452,904. 은평뉴타운 푸르지오,20,은평구,122200,서울특별시 은평구 진관동 5-8,은평뉴타운 푸르지오,37.64867401,126.9307022,Y,2016-09-02 11:00,18
ST-453,905. 구파발역 2번출구,20,은평구,122200,서울특별시 은평구 진관동 86-31,구파발역 2번출구,37.63623428,126.9189987,Y,2016-09-02 11:00,11
ST-454,906. 연신내역 5번출구150M 아래,20,은평구,122843,서울특별시 은평구 대조동 207-8,연신내역 5번출구,37.61721039,126.9195786,Y,2016-09-02 11:00,10
ST-455,907. CJ 드림시티,20,은평구,122899,서울특별시 은평구 역촌동 43-11,CJ 드림시티,37.59949112,126.9168625,Y,2016-09-02 11:00,10
ST-456,908. 구산역 4번출구,20,은평구,122050,서울특별시 은평구 갈현동 536-8,구산역 4번출구,37.61318588,126.9173508,Y,2016-09-02 11:00,10
ST-457,909. 백련산 힐스테이트 3차,20,은평구,122010,서울특별시 은평구 응암동 761-9,백련산 힐스테이트 3차,37.58699417,126.9228821,Y,2016-09-02 11:00,10
ST-458,910. 새절역 사거리,20,은평구,122080,서울특별시 은평구 신사동 35-23,새절역 사거리,0,0,N,2016-09-02 11:00,10
ST-459,911. 은평평화공원(역촌역4번출구),20,은평구,122834,서울특별시 은평구 녹번동 153-31,은평평화공원(역촌역4번출구),37.60558319,126.9229355,Y,2016-09-02 11:00,10
ST-46,201. 진미파라곤 앞,17,영등포구,7238,서울특별시 영등포구 국회대로76길 10,01월 13일,37.53123856,126.9213333,Y,2015-09-11 21:17,15
ST-460,912. 응암오거리,20,은평구,122010,서울특별시 은평구 응암동 604-5,응암오거리,37.58966064,126.9169464,Y,2016-09-02 11:00,10
ST-461,913. 이마트 은평점,20,은평구,122010,서울특별시 은평구 응암동 90-15,이마트 은평점,37.60070038,126.9201279,Y,2016-09-02 11:00,15
ST-462,914. 새절역 2번출구,20,은평구,122010,서울특별시 은평구 응암동 610-3,새절역 2번출구,37.59079742,126.9136505,Y,2016-09-02 11:00,20
ST-463,915. 증산역 4번출구,20,은평구,3499,서울특별시 은평구 증산동 199-8,증산역 4번출구,37.5843811,126.9098969,Y,2016-09-02 11:00,10
ST-464,916. 평생학습관 앞,20,은평구,122896,서울특별시 은평구 역촌동 15-40,평생학습관 앞,37.60784912,126.9213257,Y,2016-09-02 11:00,7
ST-465,917. 녹번역 4번출구,20,은평구,3373,서울특별시 은평구 녹번동 55,녹번역 4번출구,37.60129929,126.9353485,Y,2016-09-02 11:00,9
ST-466,918. 서부경찰서,20,은평구,122040,서울특별시 은평구 불광동 260-2,서부경찰서,37.61267853,126.9277573,C,2016-09-02 11:00,2
ST-467,919. 서울혁신파크,20,은평구,122824,서울특별시 은평구 녹번동 15-2,서울혁신파크,37.60702515,126.9333115,Y,2016-09-02 11:00,10
ST-468,920. 서울혁신파크 건너편,20,은평구,122831,서울특별시 은평구 녹번동 116-3,서울혁신파크 건너편,0,0,N,2016-09-02 11:00,0
ST-469,921. 신도고등학교,20,은평구,122200,서울특별시 은평구 진관동 242-14,신도고등학교,37.63001633,126.9190292,Y,2016-09-02 11:00,10
ST-47,202. 국민일보 앞,17,영등포구,7241,서울특별시 영등포구 여의공원로 101,101,37.52881622,126.92453,Y,2015-09-11 21:20,30
ST-470,922. 연신내역 4번출구,20,은평구,122845,서울특별시 은평구 대조동 227-2,연신내역 4번출구,37.61780167,126.9219666,Y,2016-09-02 11:00,10
ST-471,923. 국민은행 연서지점,20,은평구,122040,서울특별시 은평구 불광동 355,국민은행 연서지점,37.62094879,126.9256363,Y,2016-09-02 11:00,10
ST-472,924. 메뚜기다리,20,은평구,122200,서울특별시 은평구 진관동 161-9,메뚜기다리,37.62851715,126.9295807,Y,2016-09-02 11:00,15
ST-473,925. 불광역 2번출구,20,은평구,122040,서울특별시 은평구 불광동 285-43,불광역 2번출구,37.60956573,126.9309769,Y,2016-09-02 11:00,8
ST-474,926. 불광역 8번출구,20,은평구,122040,서울특별시 은평구 불광동 276-6,불광역 8번출구,37.61117935,126.9296646,Y,2016-09-02 11:00,8
ST-475,927. 연신내역 3번출구 인근,20,은평구,3350,서울특별시 은평구 불광동 304-5,연신내역 3번출구 인근,37.61785507,126.9225235,Y,2016-09-02 11:00,10
ST-476,928. 은평역사한옥박물관,20,은평구,122200,서울특별시 은평구 진관동 133-29,은평역사한옥박물관,37.64131546,126.9380417,Y,2016-09-02 11:00,15
ST-477,929. 국민은행 응암점,20,은평구,122010,서울특별시 은평구 응암동 86-15,국민은행 응암점,37.60105133,126.9242249,C,2016-09-02 11:00,0
ST-478,930. 구 서부경찰서 건너편,20,은평구,122899,서울특별시 은평구 역촌동 41-7,구 서부경찰서 건너편,37.60166168,126.9203033,Y,2016-09-02 11:00,7
ST-479,931. 역촌파출소,20,은평구,122900,서울특별시 은평구 역촌동 45-34,역촌파출소,37.60473633,126.9153366,Y,2016-09-02 11:00,20
ST-48,중랑센터,2,정비센터,3901,서울특별시 성동구 자동차시장 3길 64 (물재생센터),운영센터,37.55759811,127.0653076,R,2015-09-13 16:58,26
ST-480,932. 예일여중,20,은평구,3412,서울특별시 은평구 연서로 117,예일여중,37.61000443,126.9163971,Y,2016-09-02 11:00,10
ST-481,933. LG서비스 역촌점,20,은평구,3411,서울특별시 은평구 서오릉로 163,LG서비스 역촌점,37.61248398,126.9148789,Y,2016-09-02 11:00,10
ST-482,587. 유니베라 앞,14,성동구,133120,서울특별시 성동구 성수동2가 276-5,KEB하나은행 성수중앙지점,37.54541779,127.0526428,Y,2016-09-20 9:41,10
ST-483,588. 뚝섬 유원지역,15,광진구,5096,서울특별시 광진구 능동로 10,뚝섬유원지역,37.53268814,127.0674973,Y,2016-12-09 9:54,20
ST-485,1001. 광진교 남단 사거리(디지털프라자앞),21,강동구,5246,서울특별시 강동구 올림픽로 674 로석빌딩,,37.54179382,127.1247482,Y,2017-04-19 10:11,15
ST-486,1002. 해공공원(천호동),21,강동구,5324,서울특별시 강동구 올림픽로 702 해공도서관,,37.54526138,127.125946,Y,2017-04-19 14:00,10
ST-487,1003. 해공도서관앞,21,강동구,5324,서울특별시 강동구 올림픽로 702 해공도서관,,37.54395676,127.1254883,Y,2017-04-19 14:16,20
ST-488,1004. 삼성광나루아파트 버스정류장,21,강동구,5240,서울특별시 강동구 올림픽로 812,,37.55332947,127.1288681,Y,2017-04-19 14:39,10
ST-489,중랑정비팀test 1005.,21,강동구,5274,서울특별시 강동구 고덕로 362,상일동 146,0,0,N,2017-04-19 14:42,0
ST-490,1006. 롯데캐슬 115동앞,21,강동구,5257,서울특별시 강동구 고덕로 131 강동 롯데캐슬퍼스트아파트,,37.55486679,127.1427994,Y,2017-04-19 14:43,15
ST-491,1007.암사동 선사유적지,21,강동구,5239,서울특별시 강동구 올림픽로 875 서울 암사동 유적,,37.55955887,127.1308746,Y,2017-04-19 14:43,16
ST-492,1008. 암사역 3번출구(국민은행앞),21,강동구,5264,서울특별시 강동구 올림픽로 767,,37.54957581,127.127182,Y,2017-04-19 14:44,10
ST-493,1009. 천호역4번출구(현대백화점),21,강동구,5248,서울특별시 강동구 천호대로 1005 현대백화점,,37.53866577,127.1242447,Y,2017-04-19 14:46,20
ST-494,1010. 강동세무서,21,강동구,5355,서울특별시 강동구 천호대로 1139 강동그린타워,,37.53450775,127.1384049,Y,2017-04-19 14:47,20
ST-495,1011. LIGA 아파트 앞,21,강동구,5373,서울특별시 강동구 성내동 450-31,,37.53474426,127.1352844,T,2017-04-19 14:48,20
ST-496,1012. 서울 상운차량,21,강동구,5385,서울특별시 강동구 올림픽로 610 서울상운자동차공업사,,37.53600693,127.1227264,Y,2017-04-19 14:50,15
ST-497,1013. 강동구청역 1번 출입구,21,강동구,5391,서울특별시 강동구 올림픽로 552,,37.53071594,127.1209869,Y,2017-04-19 14:51,15
ST-498,1014. 강동구평생학습관앞,21,강동구,5225,서울특별시 강동구 구천면로 395 명일동공영주차장,,37.55080032,127.142952,Y,2017-04-19 14:52,15
ST-499,1015. 샛마을 근린공원,21,강동구,5267,서울특별시 강동구 명일동 289-21,,37.55003738,127.1469116,Y,2017-04-19 14:59,13
ST-5,103. 망원역 2번출구 앞,12,마포구,4012,서울특별시 마포구 월드컵로 79,378-18,37.55495071,126.9108353,Y,2015-09-06 23:43,14
ST-50,204. 국회의사당역 5번출구 옆,17,영등포구,7236,서울특별시 영등포구 의사당대로 8,8,37.52816391,126.9170227,Y,2015-09-17 15:06,13
ST-500,1016. 해뜨는 주유소옆 리엔파크 109동앞,21,강동구,5218,서울특별시 강동구 강일동 706,,37.55939865,127.1711807,Y,2017-04-19 15:00,10
ST-501,1017. 맥도날드(길동),21,강동구,5350,서울특별시 강동구 길동 252-91,,37.53544617,127.1451874,Y,2017-04-19 15:02,20
ST-502,1019. 다성이즈빌아파트(호원대 대각선 맞은편),21,강동구,5396,서울특별시 강동구 성내동 434-28,,37.52679443,127.1300583,Y,2017-04-19 15:03,10
ST-503,1020. 강동경찰서,21,강동구,5397,서울특별시 강동구 성내로 57 강동경찰서,,37.52825165,127.1268005,Y,2017-04-19 15:04,15
ST-504,1021. 강일동 리슈빌 빌딩앞,21,강동구,5211,서울특별시 강동구 강일동 681,,37.56427383,127.1739731,Y,2017-04-19 15:05,15
ST-505,1022. 길동 사거리(초소앞),21,강동구,5355,서울특별시 강동구 성내동 379-41,,37.53377914,127.1379929,Y,2017-04-19 15:06,20
ST-506,589. 성수역3번출구,14,성동구,4782,서울특별시 성동구 아차산로 100,성수동2가 315-105,37.54415894,127.0566559,Y,2017-04-19 16:04,8
ST-507,1101. 개화동상사마을종점 버스정류장,22,강서구,7503,서울특별시 강서구 개화동로5길 3-8,강서구 개화동 424-2,37.58161163,126.7985992,Y,2017-04-24 9:24,10
ST-508,1102. 방화사거리 마을버스 버스정류장,22,강서구,7517,서울특별시 강서구 양천로17길 6,강서구 방화동 769-23,37.57364273,126.8118057,Y,2017-04-24 9:26,10
ST-509,1105. 방화근린공원,22,강서구,7508,서울특별시 강서구 금낭화로 176,강서구 방화동 855,37.58162308,126.8126526,Y,2017-04-24 9:32,10
ST-51,203. 국회의사당역 3번출구 옆,17,영등포구,7236,서울특별시 영등포구 국회대로 지하758,758,37.5280571,126.9187012,Y,2015-09-17 15:07,15
ST-510,1108. 공항시장역 2번출구 뒤,22,강서구,7619,서울특별시 강서구 방화동 614-287,,37.56387329,126.8106079,Y,2017-04-24 9:34,8
ST-511,1109. 공항시장역 4번출구,22,강서구,7619,서울특별시 강서구 방화동로 지하 30,강서구 공항동 산20-2,37.56334686,126.8104858,Y,2017-04-24 9:34,6
ST-512,1111. 마곡엠밸리6_7단지 마곡중학교,22,강서구,7598,서울특별시 강서구 마곡중앙5로 58,강서구 마곡동 743-3,37.56698227,126.8218002,Y,2017-04-24 9:36,15
ST-513,1112. 마곡엠밸리4단지 정문,22,강서구,7595,서울특별시 강서구 마곡서로 175,강서구 마곡동 754-6,37.56857681,126.8247757,Y,2017-04-24 9:36,15
ST-514,1113. 서남환경공원 버스정류장,22,강서구,7520,서울특별시 강서구 양천로 201,강서구 마곡동 222-30,37.57309341,126.8228989,Y,2017-04-24 9:38,15
ST-515,1114. 서남물재생센터 버스정류장,22,강서구,7594,서울특별시 강서구 양천로 200,강서구 마곡동 223-6,37.57278061,126.8262787,Y,2017-04-24 9:41,15
ST-516,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),22,강서구,7550,서울특별시 강서구 양천로 지하 560,강서구 등촌동 666-40,37.55746078,126.8614578,Y,2017-04-24 9:41,10
ST-517,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),22,강서구,7544,서울특별시 강서구 양천로 637,강서구 염창동 284-18,37.55425262,126.8675613,Y,2017-04-24 9:43,6
ST-518,1120. 대림경동아파트앞,22,강서구,7525,서울특별시 강서구 허준로 139 강변아파트,,37.564785,126.8546448,Y,2017-04-24 9:43,25
ST-519,1121. 가양레포츠센터앞,22,강서구,7531,서울특별시 강서구 양천로61길 101,강서구 가양동 1484-5,37.55947876,126.8643799,Y,2017-04-24 9:45,15
ST-52,205. 산업은행 앞,17,영등포구,7327,서울특별시 영등포구 의사당대로 97,97,37.52626419,126.9205093,Y,2015-09-17 15:08,20
ST-520,1122. 황금내근린공원,22,강서구,7531,서울특별시 강서구 허준로 221-40,강서구 가양동 1485-5,37.56193161,126.8638687,Y,2017-04-24 9:45,10
ST-521,1123. 공암나루근린공원 관리사무소옆,22,강서구,7524,서울특별시 강서구 강서로80길 117,강서구 가양동 1459-9,37.57048035,126.8495026,C,2017-04-24 9:46,15
ST-522,1124. 발산역 6번출구옆(다이소앞),22,강서구,7646,서울특별시 강서구 공항대로 280,강서구 내발산동 645-1,37.55796814,126.8382874,Y,2017-04-24 9:47,10
ST-523,1126. 우장산역 1번출구옆(우장산아이파크105동앞),22,강서구,7691,서울특별시 강서구 강서로 지하 262,강서구 화곡동 1159-6,37.54890823,126.8365631,Y,2017-04-24 9:48,7
ST-524,1127. 화곡역(에이스정형외과앞) 버스정류장,22,강서구,7714,서울특별시 강서구 화곡로 157,강서구 화곡동 1089-52,37.54098129,126.8385468,Y,2017-04-24 9:51,10
ST-525,1129. 화곡역 1번 출구 앞,22,강서구,7715,서울특별시 강서구 화곡로 지하 168,강서구 화곡동 1089-43,37.542099,126.8402176,Y,2017-04-24 9:52,7
ST-526,1130. 화곡본동시장 버스정류장,22,강서구,7721,서울특별시 강서구 화곡로 196,강서구 화곡동 109-12,37.54275131,126.8426209,Y,2017-04-24 9:53,7
ST-527,1131. 꿈돌이공원 앞,22,강서구,7679,서울특별시 강서구 화곡로 232,강서구 화곡동 94-6,37.54644394,126.845459,Y,2017-04-24 9:56,8
ST-528,1132. 등촌역 7번출구,22,강서구,7563,서울특별시 강서구 공항대로 지하 529,강서구 등촌동 505-3,37.55110931,126.8637085,Y,2017-04-24 9:57,10
ST-529,1134. 강서도서관,22,강서구,7669,서울특별시 강서구 등촌로51나길 29,강서구 등촌동 520-6,37.54806137,126.8604202,N,2017-04-24 9:58,0
ST-53,206. KBS 앞,17,영등포구,7235,서울특별시 영등포구 여의공원로 13,13,37.52466583,126.9180222,Y,2015-09-17 15:09,35
ST-530,1135. 강서구의회,22,강서구,7668,서울특별시 강서구 등촌로 185,강서구 등촌동 608-4,37.54653168,126.8625488,Y,2017-04-24 9:59,10
ST-531,1136. 등촌2파출소,22,강서구,7668,서울특별시 강서구 등촌로 167,강서구 등촌동 608-6,37.54478836,126.8619995,Y,2017-04-24 10:00,10
ST-532,1137. 등촌2동주민센터,22,강서구,7671,서울특별시 강서구 등촌로 143,강서구 등촌동 577,37.54143143,126.8632202,Y,2017-04-24 10:01,10
ST-533,1139. 용문사 버스정류장,22,강서구,7672,서울특별시 강서구 등촌로 95,강서구 등촌동 579,37.53650665,126.8633347,Y,2017-04-24 10:02,8
